;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;G07;SYBR;IL-10;Std-19;;;32,4398379225362;31,2377840766309;1,17777636218687;100;2;100;0;60;
;G08;SYBR;IL-10;Std-20;;;32,6222818880925;34,0217326874656;3,01657017187693;10;1;10;0;60;
;G09;SYBR;IL-10;Std-21;;;n. def.;0;0;1;0;0;0;60;
;G10;SYBR;IL-10;Std-22;;;36,9280515046788;36,9280515046788;0;0,1;-1;0,1;0;60;
;G11;SYBR;IL-10;Std-23;;;n. def.;0;0;0,01;-2;0;0;60;
;G12;SYBR;IL-10;Std-24;;;n. def.;0;0;0,001;-3;0;0;60;
;H01;SYBR;TGF-b;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H02;SYBR;TGF-b;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H03;SYBR;TGF-b;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H04;SYBR;TGF-b;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H05;SYBR;TGF-b;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H06;SYBR;TGF-b;NTC;;;37,010504573709;37,010504573709;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H08;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H09;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H10;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H11;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H12;SYBR;IL-10;NTC;;;n. def.;0;0;n. def.;n. def.;0;0;60;
