;Temperature;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12
;58;7,06728089004264;7,50991270667384;12,5936914969234;8,40779558454335;1,42680724997109;3,13408036631353;9,44193646330814;16,8588648258401;3,38728090877544;2,22040286645392;-3,5832675322344;0,833125630835013;-3,25537404547015;1,48724559465779;6,68721511458966;-0,00426410685406609;0,946154523559073;2,08572016200196;1,37190494385777;4,82142344742977;11,6145180845729;0,776807554879667;0,667894525383758;1,57425006890247;-1,55636694940944;-0,647898021865331;4,62940648596214;-1,0195115026745;-0,0900800388361063;1,61887495262516;0,226181709308548;5,87728589435631;-0,485876605514875;2,01040221666466;2,01420232239104;0,779367289591903;-1,45276993977416;-2,00636344152929;-1,2621156681904;-0,403708817097993;-0,0900771839413892;1,08204802256785;-2,84423521986133;-2,19483102032251;0,0425224836930056;2,43143736018123;14,1883241930893;-3,57426300702184;1,28728147303161;-2,94701145041699;-0,730762287970833;6,92042804091591;11,8615068491943;12,2993374484964;3,02571434077527;4,12203556611951;5,95195247467882;-1,17691171658959;2,3946787497411;0,603559282165861;-0,106022167036258;-8,3426407671277;0,634121511022499;9,0546340810285;13,3151784512027;17,0535016057234;-4,11282489034079;-1,83748691721826;-1,26960571960046;-0,510651258733333;4,42987463531756;2,17205297342895;5,42299563584595;-0,509091993272932;1,08566628907681;7,78882111474582;13,3477943306235;-0,0348361076250967;4,81408093325706;1,35555529692749;-2,09578783962576;7,73832547603354;0,436243266851989;4,59086594538456;0,754678771384476;2,61936645446752;6,22627834643873;11,0735979112275;13,5899104955288;0,39676913164476;-1,84640438013372;-1,07379541901685;-0,671598953883006;-1,71844454783917;0,384679686245875;-2,6511593345877
;58,5;15,3124419284252;16,2714775311263;27,2863315766679;18,2168904331771;3,09141570827103;6,79050746034591;20,4575290038363;36,5275404559864;7,33910863568065;4,81087287731657;-7,76374631984095;1,80510553347619;-7,05331043185186;3,22236545509202;14,4889660816124;-0,00923889818380985;2,05000146771158;4,51906035100399;2,97246071169184;10,4464174694318;25,1647891832408;1,68308303557268;1,44710480499828;3,4108751492879;-3,37212839038705;-1,40377904737488;10,0303807195855;-2,20894158912841;-0,195173417477577;3,50756239735432;0,490060370168521;12,7341194377724;-1,05273264528211;4,35587146943931;4,36410503184726;1,68862912744925;-3,14766820284467;-4,34712078998012;-2,73458394774588;-0,874702437045528;-0,195167231873143;2,34443738223047;-6,16250964303367;-4,7554672106989;0,092132048000849;5,26811428039241;30,7413690850279;-7,74423651521386;2,7891098582345;-6,38519147590466;-1,58331829060467;14,9942607553177;25,6999315065881;26,6485644717421;6,55571440501308;8,93107705992429;12,8958970284719;-2,54997538594404;5,18847062443899;1,30771177802603;-0,229714695245093;-18,07572166211;1,37392994054994;19,6183738422282;28,8495533109387;36,9492534790681;-8,9111205957397;-3,98122165397172;-2,75081239246754;-1,10641106058915;9,5980617098553;4,70611477576279;11,7498238776664;-1,10303265209279;2,35227695966682;16,8757790819495;28,9202210496848;-0,0754782331877095;10,430508688723;2,9370364766761;-4,54087365252241;16,7663718647392;0,94519374484571;9,94687621499969;1,63513733799891;5,67529398467957;13,4902697506176;23,992795474327;29,444806073646;0,859666451896715;-4,00054282362385;-2,32655674120383;-1,4551310667473;-3,72329652031794;0,833472653532851;-5,74417855827329
;59;14,1345617800847;15,0198254133472;25,1873829938472;16,8155911690866;2,85361449994292;6,26816073262654;18,883872926619;33,7177296516797;6,77456181755139;4,44080573290762;-7,16653506446903;1,66625126167077;-6,51074809094018;2,9744911893157;13,3744302291807;-0,00852821370767742;1,89230904711798;4,17144032400364;2,74380988771554;9,64284689486021;23,2290361691463;1,55361510975939;1,33578905076763;3,14850013780375;-3,11273389881922;-1,29579604373066;9,25881297192598;-2,03902300534935;-0,180160077671644;3,23774990525015;0,452363418617097;11,754571788713;-0,971753211030091;4,02080443332812;4,02840464478248;1,55873457918347;-2,90553987954939;-4,01272688305812;-2,52423133638035;-0,807417634196327;-0,180154367882892;2,16409604513581;-5,68847043972386;-4,38966204064468;0,0850449673849312;4,86287472036224;28,3766483861805;-7,14852601404357;2,57456294606095;-5,89402290083513;-1,4615245759436;13,8408560818317;23,723013698389;24,5986748969927;6,05142868155053;8,24407113223776;11,9039049493587;-2,35382343317912;4,78935749948255;1,20711856433172;-0,212044334071607;-16,6852815342554;1,26824302204705;18,1092681620568;26,6303569024045;34,1070032114479;-8,22564978068374;-3,67497383443458;-2,53921143920081;-1,02130251746689;8,85974927063609;4,34410594685755;10,8459912716911;-1,01818398654723;2,17133257815476;15,5776422294919;26,6955886612479;-0,0696722152493976;9,62816186651173;2,71111059385476;-4,19157567925146;15,476650952067;0,87248653370375;9,18173189076896;1,50935754276782;5,23873290893539;12,4525566928782;22,1471958224557;27,1798209910579;0,793538263288497;-3,69280876026858;-2,14759083803477;-1,34319790776721;-3,43688909567851;0,769359372491408;-5,30231866917535
;59,5;14,1345617800938;15,0198254133496;25,1873829938495;16,8155911690845;2,85361449993945;6,26816073262836;18,8838729266176;33,7177296516809;6,77456181754712;4,44080573290125;-7,16653506447722;1,66625126167258;-6,51074809093871;2,97449118931729;13,3744302291811;-0,00852821370938273;1,89230904711354;4,17144032399938;2,743809887726;9,64284689485953;23,2290361691464;1,5536151097582;1,3357890507624;3,148500137805;-3,11273389881558;-1,2957960437393;9,25881297192211;-2,03902300534389;-0,18016007767352;3,23774990524726;0,4523634186246;11,7545717887214;-0,971753211034866;4,02080443332693;4,0284046447826;1,55873457918443;-2,90553987954939;-4,01272688305619;-2,52423133637967;-0,807417634203205;-0,180154367884427;2,16409604513444;-5,68847043972102;-4,38966204063848;0,0850449673887965;4,86287472036429;28,3766483861726;-7,14852601404493;2,57456294607061;-5,89402290082967;-1,46152457594224;13,8408560818319;23,72301369839;24,5986748969949;6,05142868155508;8,24407113223981;11,9039049493537;-2,35382343317593;4,78935749948141;1,20711856433013;-0,212044334071379;-16,6852815342588;1,26824302205227;18,1092681620518;26,6303569024025;34,1070032114416;-8,22564978067601;-3,67497383443549;-2,5392114391949;-1,02130251746769;8,85974927063398;4,34410594685085;10,8459912716856;-1,01818398654734;2,17133257815249;15,5776422294923;26,6955886612545;-0,0696722152516713;9,62816186651071;2,71111059385248;-4,19157567924685;15,4766509520649;0,872486533700169;9,18173189077083;1,50935754277225;5,23873290893681;12,4525566928781;22,1471958224562;27,1798209910512;0,793538263288951;-3,69280876026215;-2,1475908380387;-1,34319790777084;-3,4368890956726;0,76935937249533;-5,30231866918069
;60;14,1345617800293;15,0198254133338;25,1873829938373;16,8155911690977;2,85361449996407;6,26816073261318;18,8838729266224;33,7177296516666;6,77456181757753;4,440805732949;-7,16653506441384;1,66625126165451;-6,51074809094894;2,97449118930774;13,3744302291711;-0,00852821369875301;1,89230904714691;4,17144032403883;2,74380988763915;9,64284689485669;23,2290361691415;1,55361510976979;1,33578905080583;3,14850013780074;-3,11273389884212;-1,29579604367018;9,25881297194155;-2,03902300538175;-0,18016007765857;3,2377499052684;0,45236341856139;11,7545717886563;-0,971753210997292;4,02080443334222;4,02840464478112;1,55873457917772;-2,90553987954524;-4,01272688307466;-2,52423133638615;-0,807417634145622;-0,180154367872603;2,16409604514695;-5,68847043973801;-4,38966204069061;0,0850449673636149;4,86287472034792;28,37664838623;-7,14852601403402;2,57456294599842;-5,89402290086491;-1,46152457594781;13,8408560818301;23,7230136983793;24,5986748969764;6,05142868151552;8,24407113222821;11,9039049493895;-2,3538234332014;4,78935749948954;1,20711856434127;-0,212044334071152;-16,6852815342293;1,2682430220043;18,1092681620902;26,6303569024211;34,1070032114863;-8,22564978072944;-3,67497383443447;-2,5392114392406;-1,02130251746178;8,85974927064655;4,34410594690507;10,8459912717312;-1,01818398654223;2,17133257816965;15,5776422294907;26,6955886611991;-0,0696722152346183;9,62816186652401;2,71111059386749;-4,19157567928369;15,4766509520804;0,872486533726772;9,18173189075537;1,50935754274053;5,23873290892448;12,4525566928755;22,1471958224496;27,1798209910991;0,793538263284404;-3,69280876030825;-2,14759083800158;-1,34319790773594;-3,43688909572046;0,769359372464976;-5,30231866913795
;60,5;14,1226291692286;14,9421047752578;25,0890493444698;16,6526824676034;2,81931628777272;6,25736988817181;18,693251505194;33,6356143956995;6,81429000817786;4,41667529141648;-7,25644346230274;1,64002922202928;-7,43786056970009;3,01913693918198;13,3910947729464;0,0648006648369233;1,87360988204927;4,21748209085115;2,77221920308591;9,60301121335783;23,2407738931446;1,52422577293976;1,25718278165363;3,16911573996555;-3,28984518784546;-1,47842757634021;9,33503173925999;-2,07815361398741;-0,187445114474485;3,28616311254683;-0,404148974576401;11,7640391883498;-0,922550373956653;4,12544670484345;4,11392589288386;1,49627728562177;-2,84116608117461;-3,96772644882816;-2,43958248780621;-0,784261350325096;-0,0953331284361525;2,12899848386235;-5,78847490036077;-4,35124531656129;0,0840753294792194;4,94690176110328;28,404101659836;-7,32922210706886;2,69516005284811;-5,80727975412219;-1,51425350462375;13,8546241751088;23,8203736299549;24,5825370635491;4,73098098127468;8,25949959814056;11,8648577183487;-2,37058086754678;4,77917227148691;1,28719230360878;-0,15485234934647;-16,8687013991639;1,22095304164998;18,2098834087547;26,7357045334855;34,1584838675766;-9,18128019435392;-3,6103371961417;-2,53317096140984;-1,03428712397704;8,90053193120832;4,31577463050394;10,9255397557113;-0,885559276905497;2,20659150924439;15,6525428141138;26,8085653709691;-0,0810784686638044;8,32561174224315;2,66451328778828;-4,09666807161756;15,4220838351654;0,933976204745818;9,17505066379107;1,52250400409014;5,24310824057164;12,5766861210077;22,231491047778;27,2153496264017;0,721691169836163;-3,61929932218607;-2,12163012568629;-1,29890228475546;-3,43654040679058;0,729180707436001;-5,25662331581145
;61;14,2979059163341;15,4656254233123;25,7439594274971;17,6734803039017;3,00379547120303;6,29763595527885;19,965742738772;34,22699527999;6,61689764615875;4,62707810733207;-6,81401284222585;1,87629385176484;-1,87869722076755;2,71994696287197;13,3080291114919;-0,379202495966808;2,00896739129354;3,94299274193816;2,55789940092052;9,86703165957942;23,1932571264998;1,71705441172617;1,77199099818262;3,01734442346674;-2,18077087127517;-0,445262949371568;8,86333696019847;-1,74450103438625;-0,100754572991264;2,99165409882374;4,61247750932262;11,628555781168;-1,19083209444881;3,44820840617939;3,54519464381991;1,94320860873751;-3,20845374674775;-4,24036571290998;-3,00150706754312;-0,860311610290296;-0,631898790315688;2,42977282407935;-5,15045979840858;-4,58850664956918;0,0466526829949316;4,43668817471013;28,306138852693;-6,23900546551243;1,96895362940768;-6,30869257670031;-1,19849879348328;13,8035180492395;23,2204314341852;24,7565436863682;12,7987647578919;8,02289795157697;12,2037891157779;-2,18907428899712;4,87976616634091;0,760791253927778;-0,542317411928707;-15,9011574909084;1,51882033557933;17,6002123358268;26,1084467002822;33,8431094505537;-3,61555096347001;-3,99771107973493;-2,56975067569738;-0,924631374459693;8,6665361387997;4,43330657342705;10,517024954368;-1,70657438692569;1,94073107548047;15,188588800897;26,1371051385359;0,00902819522275422;16,2719636633524;2,81490452009757;-4,80146516382797;15,9043945935292;0,604071436470804;9,20628080646139;1,40038154791677;5,21871182642411;11,7483110957338;21,7575688748379;26,9921651598166;1,14329532898603;-4,12369568466778;-2,24880384711162;-1,6194952600801;-3,34775193826903;1,07130907446054;-5,59702743471007
;61,5;13,8260352389715;16,0505268582956;26,6536442580692;19,5698139844739;3,67129402452832;6,58856526701038;21,7044230233766;34,6633284237189;5,7612371458398;4,56959663949567;-5,03213146082112;1,66140005180563;10,1979971035898;2,37700484784853;13,0760915631573;-1,35532020733274;2,08800316360066;3,29003293384011;2,18159865592827;10,1374870637487;22,9267922989137;2,10533410366293;2,61573248328574;2,95054203966606;-0,126846533198091;2,15039472094907;7,85343999265194;-1,91269514618529;-0,346725647917822;2,37874286771665;16,4102597220037;11,769491172274;-1,9498006622469;2,38442880431518;2,67774233961825;2,2495767644586;-4,27474223901447;-4,87981033475302;-3,81099714137548;-1,56699327851493;-1,64725150271175;2,31288088800432;-4,16535181170326;-5,16742660335541;0,347556446684621;3,33363610878502;27,4565132716193;-3,93066958670056;0,510813621000921;-7,65187061049437;-0,513252366110805;13,5051584332788;22,0675208622237;24,5034335888006;29,2078628584128;8,62985485963225;11,9236201036723;-2,42085215607869;4,76405488946972;-0,0798504101683193;-1,15071595121833;-13,0216702229935;2,0366310143686;16,3837931341219;24,6905670618945;33,2311453866261;9,76939458205516;-5,04057229708394;-2,61696072659441;-0,920172853665349;8,04734287269588;5,16968096336996;9,16042648032339;-3,29987612644595;1,7478636528416;14,3760384009765;24,6537740543982;-0,0292836114463171;32,5377756981514;3,87950646075387;-5,23165163064823;15,6924101339683;-0,457296716614906;9,38663808311912;1,57316317280083;5,16289456304185;10,6240186493077;20,4616758950433;26,6337119877036;2,08418817455743;-4,71321890026326;-2,8199361739704;-1,84098037793336;-4,06309270259504;0,949835656542064;-5,85700197429185
;62;12,651874442287;16,8561409357943;26,9402383753661;20,7224734525275;3,72865570538511;7,05266422560032;22,1670480390947;34,6273856645279;5,30249525163674;3,9275096520654;-2,91312718140074;1,48473514507981;21,5220403398853;1,94652113209577;12,1801574220584;-1,92636580853781;2,2011309590564;2,98035629804662;3,73225332031791;10,5451936721539;22,3505736219741;1,61300834184567;2,50713296040465;2,76026010792043;1,2966706055106;6,0588142615992;7,61496876696242;-2,15890737575376;-0,345416159026854;1,84042845898597;28,7469084763981;13,7611094539948;-3,22565364012343;1,76529774074248;2,98248919946963;2,56595005501754;-4,54656578456138;-4,86223141277083;-3,80500346822095;-2,4895503838319;-1,84117071596046;1,80340948534018;-2,94447853485337;-4,83101118717491;0,819316769733632;2,81584287117869;26,8637949509151;-1,75628465033856;-1,47405044352422;-8,38449966838368;0,0554988642262515;12,4845829741109;20,9928680810037;23,6855993100286;42,7919456797841;10,4790780672447;11,9833266611316;-3,52827898370936;4,43762088466383;0,0639032523596939;-0,640726047642033;-7,55614786997535;2,23942158187117;14,8568872628049;23,4468387066304;32,5622661076574;23,8448199812038;-4,8219396745593;-2,9311899800922;-1,30923099607884;7,56748897002086;5,82071875736438;6,71702015260212;-4,50768753297893;2,3139542375651;13,2361645682516;23,0243871654959;0,216061855165094;46,0520369377958;7,74714361667463;-4,51376996938512;14,2548496020474;-1,51727435508622;9,32620787737932;1,49696518933183;5,13422899220956;10,3577852493434;19,0469691798442;26,0867753217027;3,49257261329831;-4,60074028120528;-3,11992868435294;-1,84474064045736;-4,20470449170358;0,385626497737064;-5,14093812215702
;62,5;11,5768983525279;17,4998482820396;26,507742309647;21,7763391104627;3,57283025327934;7,20365210279942;22,0043989870495;34,7877732057477;5,55040389746944;2,64994108241558;-0,819536132878;1,70030606480816;31,8280359871519;1,0013470446064;10,3511708274913;-1,92497323441592;2,2588030052803;2,97908840399236;8,99355290091114;13,8499206605341;21,560538828101;0,371396909102259;1,85388216978259;3,21326576117951;1,84573703327885;11,0370319625196;8,9274069028429;-2,20577617413119;0,506325104893676;1,73193395482969;41,3990141150931;18,1644195384519;-4,17394333862376;1,08647909280307;3,32581535160705;2,9954189162172;-4,36160229478577;-5,17845433983933;-4,61406805713278;-3,20538568852385;-1,42559339131213;1,16370584876091;-0,899315177751589;-3,57019173381127;0,529682493107941;1,5662316593976;26,5406838599089;0,111805088546362;-4,3306405358569;-8,32333358063704;1,23717003938725;11,2033152619358;19,7245192649927;22,9434012847188;53,7990581767432;13,7246803473701;13,1454373854704;-4,62669560103984;4,27712577720064;0,353900818063153;1,72343830659668;1,69083716489877;4,11408346548194;13,2984047663093;22,5429227878022;31,971390243657;37,2481464011779;-2,00629757367392;-2,92511150559261;-2,10991009514078;7,23453067218281;6,46079142379409;3,95579552669221;-5,20538419179161;3,55679635275828;11,3536475429968;21,5456316001901;0,500006747130897;57,0320067801058;15,439543189065;-4,25087838072153;12,8975826309517;-2,58609468521445;9,06541378325369;0,575547386783001;4,03813838187148;9,71517129416998;18,0847447843062;25,1781518527657;4,34323905678855;-5,18945482212763;-3,00057387068148;-1,74568847218887;-3,43227845330131;-0,120679208693161;-4,29895155531358
