;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;C07;SYBR;IL-12;Std-07;;1427,69304247803;;Standard;Unassigned;False
;C08;SYBR;IL-12;Std-08;;453,998142169445;;Standard;Unassigned;False
;C09;SYBR;IL-12;Std-09;;-2,17248789492733;;Standard;Unassigned;False
;C10;SYBR;IL-12;Std-10;;-2,85118105743531;;Standard;Unassigned;False
;C11;SYBR;IL-12;Std-11;;1,04706216973782;;Standard;Unassigned;False
;C12;SYBR;IL-12;Std-12;;14,1159280178911;;Standard;Unassigned;False
;D01;SYBR;STAT6;NTC;;-0,42100299851918;;NTC;Unassigned;False
;D02;SYBR;STAT6;NTC;;-0,555409365534342;;NTC;Unassigned;False
;D03;SYBR;STAT6;NTC;;-0,93450400945303;;NTC;Unassigned;False
;D04;SYBR;STAT6;NTC;;-1,28760535872525;;NTC;Unassigned;False
;D05;SYBR;STAT6;NTC;;-1,2217469915955;;NTC;Unassigned;False
;D06;SYBR;STAT6;NTC;;-0,769249545998991;;NTC;Unassigned;False
;D07;SYBR;IL-12;NTC;;-0,0301412135024293;;NTC;Unassigned;False
;D08;SYBR;IL-12;NTC;;-0,891880579337067;;NTC;Unassigned;False
;D09;SYBR;IL-12;NTC;;-0,901940493922393;;NTC;Unassigned;False
;D10;SYBR;IL-12;NTC;;-3,93025182304273;;NTC;Unassigned;False
;D11;SYBR;IL-12;NTC;;271,207517097975;;NTC;Unassigned;False
;D12;SYBR;IL-12;NTC;;6,27585489786852;;NTC;Unassigned;False
;E01;SYBR;TGF-b;Std-13;;1578,22890401819;;Standard;Unassigned;False
;E02;SYBR;TGF-b;Std-14;;1297,59361227229;;Standard;Unassigned;False
;E03;SYBR;TGF-b;Std-15;;817,087574510299;;Standard;Unassigned;False
;E04;SYBR;TGF-b;Std-16;;-1,04354840269916;;Standard;Unassigned;False
;E05;SYBR;TGF-b;Std-17;;0,627206322311486;;Standard;Unassigned;False
;E06;SYBR;TGF-b;Std-18;;0,514412839117449;;Standard;Unassigned;False
;E07;SYBR;IL-10;Std-19;;1319,492078649;;Standard;Unassigned;False
;E08;SYBR;IL-10;Std-20;;283,454988340839;;Standard;Unassigned;False
;E09;SYBR;IL-10;Std-21;;650,32167323214;;Standard;Unassigned;False
;E10;SYBR;IL-10;Std-22;;-0,081015458807633;;Standard;Unassigned;False
;E11;SYBR;IL-10;Std-23;;5,83352423207816;;Standard;Unassigned;False
;E12;SYBR;IL-10;Std-24;;-2,77325814630367;;Standard;Unassigned;False
;F01;SYBR;TGF-b;Std-13;;1611,21392109886;;Standard;Unassigned;False
;F02;SYBR;TGF-b;Std-14;;1205,29995284477;;Standard;Unassigned;False
;F03;SYBR;TGF-b;Std-15;;814,734806660205;;Standard;Unassigned;False
;F04;SYBR;TGF-b;Std-16;;-0,725542639634295;;Standard;Unassigned;False
;F05;SYBR;TGF-b;Std-17;;82,152640728742;;Standard;Unassigned;False
;F06;SYBR;TGF-b;Std-18;;0,300028063364789;;Standard;Unassigned;False
;F07;SYBR;IL-10;Std-19;;1561,47003574401;;Standard;Unassigned;False
;F08;SYBR;IL-10;Std-20;;1351,08434957938;;Standard;Unassigned;False
;F09;SYBR;IL-10;Std-21;;-2,12705936073844;;Standard;Unassigned;False
;F10;SYBR;IL-10;Std-22;;-2,0669346712004;;Standard;Unassigned;False
;F11;SYBR;IL-10;Std-23;;64,2139131862757;;Standard;Unassigned;False
;F12;SYBR;IL-10;Std-24;;6,27774828243482;;Standard;Unassigned;False
;G01;SYBR;TGF-b;Std-13;;1687,48121433201;;Standard;Unassigned;False
;G02;SYBR;TGF-b;Std-14;;1468,20361128721;;Standard;Unassigned;False
;G03;SYBR;TGF-b;Std-15;;783,794584201039;;Standard;Unassigned;False
;G04;SYBR;TGF-b;Std-16;;34,5947157127333;;Standard;Unassigned;False
;G05;SYBR;TGF-b;Std-17;;7,77610887245264;;Standard;Unassigned;False
;G06;SYBR;TGF-b;Std-18;;295,8480972397;;Standard;Unassigned;False
;G07;SYBR;IL-10;Std-19;;1047,5440294642;;Standard;Unassigned;False
;G08;SYBR;IL-10;Std-20;;1266,82441255213;;Standard;Unassigned;False
;G09;SYBR;IL-10;Std-21;;-0,0799529556282323;;Standard;Unassigned;False
;G10;SYBR;IL-10;Std-22;;377,27873470323;;Standard;Unassigned;False
;G11;SYBR;IL-10;Std-23;;-1,78101002227031;;Standard;Unassigned;False
;G12;SYBR;IL-10;Std-24;;30,1981216818933;;Standard;Unassigned;False
;H01;SYBR;TGF-b;NTC;;-1,20930626072186;;NTC;Unassigned;False
;H02;SYBR;TGF-b;NTC;;-4,33633780397067;;NTC;Unassigned;False
;H03;SYBR;TGF-b;NTC;;-3,61797871004874;;NTC;Unassigned;False
;H04;SYBR;TGF-b;NTC;;-2,31275486465192;;NTC;Unassigned;False
;H05;SYBR;TGF-b;NTC;;21,2922402443185;;NTC;Unassigned;False
;H06;SYBR;TGF-b;NTC;;231,995362924903;;NTC;Unassigned;False
;H07;SYBR;IL-10;NTC;;-1,51091044778605;;NTC;Unassigned;False
;H08;SYBR;IL-10;NTC;;-1,5728887745332;;NTC;Unassigned;False
;H09;SYBR;IL-10;NTC;;0,75670155478756;;NTC;Unassigned;False
;H10;SYBR;IL-10;NTC;;-0,788684773160458;;NTC;Unassigned;False
;H11;SYBR;IL-10;NTC;;-1,64792119902913;;NTC;Unassigned;False
;H12;SYBR;IL-10;NTC;;-2,35396680372423;;NTC;Unassigned;False
