Sample,OD
LM0086,1.219
LM0063,0.367333333333333
LM0023,1.40333333333333
LM0067,2.656
LM0031,0.415333333333333
LM0066,1.54583333333333
LM0032,0.674333333333333
LM0045,0.098333333333333
LM0046,2.35916666666667
LM0091,0.024833333333333
LM0044,1.10483333333333
LM0054,0.583
LM0089,0.089
LM0068,0.375333333333333
