Target,Sample,Cq
IL-12,95,28.5299707528041
IL-12,95,27.9708818552291
IL-12,27,24.0217513831262
IL-12,27,24.0884583321533
IL-12,35,26.7468500237964
IL-12,35,26.5800469062893
IL-12,46,23.1743827715601
IL-12,46,23.0330596712827
IL-12,54,25.9768339438791
IL-12,67,26.9633256150667
IL-12,67,26.3644935948793
