Target,Sample,Cq
IFN-y,95,29.0571247172314
IFN-y,95,28.3646396581555
IFN-y,27,25.3622675437594
IFN-y,27,25.7848390103721
IFN-y,35,27.3426402163639
IFN-y,35,27.2566102122304
