Target,Sample,Cq
IL-10,25,35.3497422309205
IL-10,25,36.1417786906604
IL-10,31,34.994376585578
IL-10,48,31.3601115846553
IL-10,48,31.2089356389916
IL-10,53,33.9820425371771
IL-10,53,34.9344848424653
IL-10,55,35.0568756353264
IL-10,80,34.2699454780579
IL-10,80,35.7824387013032
IL-10,81,35.1156188210908
IL-10,83,34.9125016193672
IL-10,83,34.1631722062099
