Target,Sample,Cq
TGF-b,95,32.0748627316135
TGF-b,95,33.6893996263681
TGF-b,27,28.9667159808922
TGF-b,27,29.2442980034294
TGF-b,35,30.8665284073697
TGF-b,35,30.4806716980902
TGF-b,46,26.7620026944974
TGF-b,46,26.9707162962738
TGF-b,54,31.6244726998459
TGF-b,54,30.7061942653708
TGF-b,66,30.032494197199
TGF-b,66,30.0575812669439
TGF-b,67,29.0089197548247
TGF-b,67,29.4565131861179
TGF-b,89,32.0576379485035
TGF-b,90,30.1056064816019
TGF-b,90,29.4283853302242
