Target,Sample,Cq
IL-6,95,26.6813955885779
IL-6,95,26.4336379159081
IL-6,27,22.8229497089937
IL-6,27,23.0670434660061
IL-6,35,25.2270529432478
IL-6,35,25.2554764834175
IL-6,46,22.031770144738
IL-6,46,21.8137764411681
IL-6,54,24.8992202634875
